"psraid","sample","month","lang","cregion","state","form","sex","q1","q3","eminuse","intfreq","bbhome3","device1a","smart1","cable1","web1a","q5","date3","date4","game1","game2a","game2b","game2c","game2d","game2e","game2f","game3a","game3b","game4","stud","smjob1","snsjob2a","snsjob2b","auto3","marital","hh1","par","educ2","disa","party","ideo","hisp","race","age","empl","salary"
"204634","2","July","Spanish","3","48","2","Male","2","2","1","2","1","1","1","1","1","1","1","1","1","9","2","9","2","9","9","1","1","1","3","2","1","2","1","6","2","2","2","1","1","1","1","1",44,"Employed",3
"204640","2","July","English","2","29","2","Male","3","4","1","4","1","1","2","2","1","2","1","1","1","9","1","3","9","9","3","1","1","2","3","2","2","2","3","1","2","2","3","1","1","1","2","1",59,"Employed",2
"204641","2","July","English","1","44","2","Male","1","2","1","2","1","1","1","2","1","1","1","1","2","2","3","2","2","2","3","2","2","2","3","2","2","2","3","1","2","2","3","2","2","3","2","1",32,"Employed",8
"204641","2","July","English","1","44","2","Male","1","2","1","2","1","1","1","2","1","1","1","1","2","2","3","2","2","2","3","2","2","2","3","2","2","2","3","1","2","2","3","2","2","3","2","1",32,"Employed",8
"204641","2","July","English","1","44","2","Male","1","2","1","2","1","1","1","2","1","1","1","1","2","2","3","2","2","2","3","2","2","2","3","2","2","2","3","1","2","2","3","2","2","3","2","1",32,"Employed",8
"204644","2","July","English","3","24","1","Female","1","9","1","1","1","1","1","1","1","1","1","9","1","3","3","3","3","9","3","2","2","2","3","2","2","2","4","2","4","2","2","2","2","3","2","9",37,"Employed",3
"204644","2","July","English","3","24","1","Female","1","9","1","1","1","1","1","1","1","1","1","9","1","3","3","3","3","9","3","2","2","2","3","2","2","2","4","2","4","2","2","2","2","3","2","9",37,"Employed",3
"204644","2","July","English","3","24","1","Female","1","9","1","1","1","1","1","1","1","1","1","9","1","3","3","3","3","9","3","2","2","2","3","2","2","2","4","2","4","2","2","2","2","3","2","9",37,"Employed",3
"204644","2","July","English","3","24","1","Female","1","9","1","1","1","1","1","1","1","1","1","9","1","3","3","3","3","9","3","2","2","2","3","2","2","2","4","2","4","2","2","2","2","3","2","9",37,"Employed",3
"204648","2","July","Spanish","3","40","1","Female","1","3","1","5","1","1","2","1","1","1","2","1","2","9","9","9","9","9","9","1","1","2","3","2","2","2","2","1","2","2","1","2","9","3","1","1",56.8,"Employed",10
"204648","2","July","Spanish","3","40","1","Female","1","3","1","5","1","1","2","1","1","1","2","1","2","9","9","9","9","9","9","1","1","2","3","2","2","2","2","1","2","2","1","2","9","3","1","1",56.8,"Employed",10
"204648","2","July","Spanish","3","40","1","Female","1","3","1","5","1","1","2","1","1","1","2","1","2","9","9","9","9","9","9","1","1","2","3","2","2","2","2","1","2","2","1","2","9","3","1","1",56.8,"Employed",10
"204648","2","July","Spanish","3","40","1","Female","1","3","1","5","1","1","2","1","1","1","2","1","2","9","9","9","9","9","9","1","1","2","3","2","2","2","2","1","2","2","1","2","9","3","1","1",56.8,"Employed",10
"204657","2","July","English","2","39","2","Female","2","3","1","2","2","1","1","1","2","1","2","1","1","2","1","2","1","3","3","1","2","2","3","2","2","2","3","1","3","2","1","1","1","1","2","1",45,"Employed",8
"204657","2","July","English","2","39","2","Female","2","3","1","2","2","1","1","1","2","1","2","1","1","2","1","2","1","3","3","1","2","2","3","2","2","2","3","1","3","2","1","1","1","1","2","1",45,"Employed",8
"204657","2","July","English","2","39","2","Female","2","3","1","2","2","1","1","1","2","1","2","1","1","2","1","2","1","3","3","1","2","2","3","2","2","2","3","1","3","2","1","1","1","1","2","1",45,"Employed",8
"204657","2","July","English","2","39","2","Female","2","3","1","2","2","1","1","1","2","1","2","1","1","2","1","2","1","3","3","1","2","2","3","2","2","2","3","1","3","2","1","1","1","1","2","1",45,"Employed",8
"204657","2","July","English","2","39","2","Female","2","3","1","2","2","1","1","1","2","1","2","1","1","2","1","2","1","3","3","1","2","2","3","2","2","2","3","1","3","2","1","1","1","1","2","1",45,"Employed",8
"204657","2","July","English","2","39","2","Female","2","3","1","2","2","1","1","1","2","1","2","1","1","2","1","2","1","3","3","1","2","2","3","2","2","2","3","1","3","2","1","1","1","1","2","1",45,"Employed",8
"204657","2","July","English","2","39","2","Female","2","3","1","2","2","1","1","1","2","1","2","1","1","2","1","2","1","3","3","1","2","2","3","2","2","2","3","1","3","2","1","1","1","1","2","1",45,"Employed",8
"204658","2","July","English","1","42","2","Male","9","9","1","2","1","1","9","2","1","2","2","2","1","2","2","2","2","9","2","2","2","8","3","9","2","2","2","9","2","2","1","2","9","9","2","9",22,"Employed",10
"204658","2","July","English","1","42","2","Male","9","9","1","2","1","1","9","2","1","2","2","2","1","2","2","2","2","9","2","2","2","8","3","9","2","2","2","9","2","2","1","2","9","9","2","9",22,"Employed",10
"204658","2","July","English","1","42","2","Male","9","9","1","2","1","1","9","2","1","2","2","2","1","2","2","2","2","9","2","2","2","8","3","9","2","2","2","9","2","2","1","2","9","9","2","9",22,"Employed",10
"204658","2","July","English","1","42","2","Male","9","9","1","2","1","1","9","2","1","2","2","2","1","2","2","2","2","9","2","2","2","8","3","9","2","2","2","9","2","2","1","2","9","9","2","9",22,"Employed",10
"204658","2","July","English","1","42","2","Male","9","9","1","2","1","1","9","2","1","2","2","2","1","2","2","2","2","9","2","2","2","8","3","9","2","2","2","9","2","2","1","2","9","9","2","9",22,"Employed",10
"204658","2","July","English","1","42","2","Male","9","9","1","2","1","1","9","2","1","2","2","2","1","2","2","2","2","9","2","2","2","8","3","9","2","2","2","9","2","2","1","2","9","9","2","9",22,"Employed",10
"204673","2","July","English","1","36","1","Male","2","2","1","5","1","1","2","1","1","2","2","1","1","9","1","9","2","9","3","1","1","2","3","2","2","2","3","2","1","2","1","1","9","1","2","1",63,"Unemployed",10
"204673","2","July","English","1","36","1","Male","2","2","1","5","1","1","2","1","1","2","2","1","1","9","1","9","2","9","3","1","1","2","3","2","2","2","3","2","1","2","1","1","9","1","2","1",63,"Unemployed",10
"204673","2","July","English","1","36","1","Male","2","2","1","5","1","1","2","1","1","2","2","1","1","9","1","9","2","9","3","1","1","2","3","2","2","2","3","2","1","2","1","1","9","1","2","1",63,"Unemployed",10
"204673","2","July","English","1","36","1","Male","2","2","1","5","1","1","2","1","1","2","2","1","1","9","1","9","2","9","3","1","1","2","3","2","2","2","3","2","1","2","1","1","9","1","2","1",63,"Unemployed",10
"204676","2","July","English","3","21","1","Female","2","3","1","5","1","1","9","1","1","1","2","2","1","9","9","9","2","9","3","1","1","2","3","9","2","2","2","2","1","1","1","2","2","1","2","2",60,"Employed",3
"204676","2","July","English","3","21","1","Female","2","3","1","5","1","1","9","1","1","1","2","2","1","9","9","9","2","9","3","1","1","2","3","9","2","2","2","2","1","1","1","2","2","1","2","2",60,"Employed",3
"204676","2","July","English","3","21","1","Female","2","3","1","5","1","1","9","1","1","1","2","2","1","9","9","9","2","9","3","1","1","2","3","9","2","2","2","2","1","1","1","2","2","1","2","2",60,"Employed",3
"204681","2","July","English","3","21","2","Male","1","2","1","1","2","1","9","1","1","1","2","1","1","2","2","9","9","9","2","1","2","2","3","9","2","2","2","1","3","2","1","2","2","1","2","1",49,"Employed",6
"204681","2","July","English","3","21","2","Male","1","2","1","1","2","1","9","1","1","1","2","1","1","2","2","9","9","9","2","1","2","2","3","9","2","2","2","1","3","2","1","2","2","1","2","1",49,"Employed",6
"204681","2","July","English","3","21","2","Male","1","2","1","1","2","1","9","1","1","1","2","1","1","2","2","9","9","9","2","1","2","2","3","9","2","2","2","1","3","2","1","2","2","1","2","1",49,"Employed",6
"204681","2","July","English","3","21","2","Male","1","2","1","1","2","1","9","1","1","1","2","1","1","2","2","9","9","9","2","1","2","2","3","9","2","2","2","1","3","2","1","2","2","1","2","1",49,"Employed",6
"204681","2","July","English","3","21","2","Male","1","2","1","1","2","1","9","1","1","1","2","1","1","2","2","9","9","9","2","1","2","2","3","9","2","2","2","1","3","2","1","2","2","1","2","1",49,"Employed",6
"204681","2","July","English","3","21","2","Male","1","2","1","1","2","1","9","1","1","1","2","1","1","2","2","9","9","9","2","1","2","2","3","9","2","2","2","1","3","2","1","2","2","1","2","1",49,"Employed",6
"204699","2","July","English","2","26","2","Female","1","1","1","2","1","1","1","2","1","1","1","1","2","3","2","1","2","9","2","9","1","2","3","2","2","2","3","1","2","1","1","2","2","3","2","1",28,"Unemployed",3
"204699","2","July","English","2","26","2","Female","1","1","1","2","1","1","1","2","1","1","1","1","2","3","2","1","2","9","2","9","1","2","3","2","2","2","3","1","2","1","1","2","2","3","2","1",28,"Unemployed",3
"204699","2","July","English","2","26","2","Female","1","1","1","2","1","1","1","2","1","1","1","1","2","3","2","1","2","9","2","9","1","2","3","2","2","2","3","1","2","1","1","2","2","3","2","1",28,"Unemployed",3
"204699","2","July","English","2","26","2","Female","1","1","1","2","1","1","1","2","1","1","1","1","2","3","2","1","2","9","2","9","1","2","3","2","2","2","3","1","2","1","1","2","2","3","2","1",28,"Unemployed",3
"204699","2","July","English","2","26","2","Female","1","1","1","2","1","1","1","2","1","1","1","1","2","3","2","1","2","9","2","9","1","2","3","2","2","2","3","1","2","1","1","2","2","3","2","1",28,"Unemployed",3
"204699","2","July","English","2","26","2","Female","1","1","1","2","1","1","1","2","1","1","1","1","2","3","2","1","2","9","2","9","1","2","3","2","2","2","3","1","2","1","1","2","2","3","2","1",28,"Unemployed",3
"204707","2","July","Spanish","1","36","2","Male","2","2","1","5","1","1","1","1","2","1","2","2","2","9","9","9","9","9","9","9","9","2","3","2","2","2","2","1","4","2","1","2","1","1","1","3",64,"Employed",2
"204707","2","July","Spanish","1","36","2","Male","2","2","1","5","1","1","1","1","2","1","2","2","2","9","9","9","9","9","9","9","9","2","3","2","2","2","2","1","4","2","1","2","1","1","1","3",64,"Employed",2
"204707","2","July","Spanish","1","36","2","Male","2","2","1","5","1","1","1","1","2","1","2","2","2","9","9","9","9","9","9","9","9","2","3","2","2","2","2","1","4","2","1","2","1","1","1","3",64,"Employed",2
"204707","2","July","Spanish","1","36","2","Male","2","2","1","5","1","1","1","1","2","1","2","2","2","9","9","9","9","9","9","9","9","2","3","2","2","2","2","1","4","2","1","2","1","1","1","3",64,"Employed",2
"204714","2","July","English","3","48","1","Female","2","3","1","2","1","1","1","2","1","1","2","2","2","2","1","1","9","1","9","9","1","2","3","1","2","2","2","1","2","1","1","2","2","9","1","1",26,"Unemployed",3
"204714","2","July","English","3","48","1","Female","2","3","1","2","1","1","1","2","1","1","2","2","2","2","1","1","9","1","9","9","1","2","3","1","2","2","2","1","2","1","1","2","2","9","1","1",26,"Unemployed",3
"204714","2","July","English","3","48","1","Female","2","3","1","2","1","1","1","2","1","1","2","2","2","2","1","1","9","1","9","9","1","2","3","1","2","2","2","1","2","1","1","2","2","9","1","1",26,"Unemployed",3
"204714","2","July","English","3","48","1","Female","2","3","1","2","1","1","1","2","1","1","2","2","2","2","1","1","9","1","9","9","1","2","3","1","2","2","2","1","2","1","1","2","2","9","1","1",26,"Unemployed",3
"204738","2","July","English","3","12","2","Female","1","1","1","2","1","1","1","1","1","1","1","1","1","9","1","9","2","9","2","2","2","2","3","1","2","2","3","1","2","2","1","2","2","9","2","1",23,"Employed",4
"204738","2","July","English","3","12","2","Female","1","1","1","2","1","1","1","1","1","1","1","1","1","9","1","9","2","9","2","2","2","2","3","1","2","2","3","1","2","2","1","2","2","9","2","1",23,"Employed",4
"204738","2","July","English","3","12","2","Female","1","1","1","2","1","1","1","1","1","1","1","1","1","9","1","9","2","9","2","2","2","2","3","1","2","2","3","1","2","2","1","2","2","9","2","1",23,"Employed",4
"204738","2","July","English","3","12","2","Female","1","1","1","2","1","1","1","1","1","1","1","1","1","9","1","9","2","9","2","2","2","2","3","1","2","2","3","1","2","2","1","2","2","9","2","1",23,"Employed",4
"204738","2","July","English","3","12","2","Female","1","1","1","2","1","1","1","1","1","1","1","1","1","9","1","9","2","9","2","2","2","2","3","1","2","2","3","1","2","2","1","2","2","9","2","1",23,"Employed",4
"204738","2","July","English","3","12","2","Female","1","1","1","2","1","1","1","1","1","1","1","1","1","9","1","9","2","9","2","2","2","2","3","1","2","2","3","1","2","2","1","2","2","9","2","1",23,"Employed",4
"204741","2","July","English","1","36","2","Male","9","3","1","2","1","1","2","2","1","2","2","1","2","2","9","2","9","9","9","2","1","2","3","2","2","2","4","6","1","2","1","2","2","2","2","2",55,"Employed",2
"204741","2","July","English","1","36","2","Male","9","3","1","2","1","1","2","2","1","2","2","1","2","2","9","2","9","9","9","2","1","2","3","2","2","2","4","6","1","2","1","2","2","2","2","2",55,"Employed",2
"204741","2","July","English","1","36","2","Male","9","3","1","2","1","1","2","2","1","2","2","1","2","2","9","2","9","9","9","2","1","2","3","2","2","2","4","6","1","2","1","2","2","2","2","2",55,"Employed",2
"204741","2","July","English","1","36","2","Male","9","3","1","2","1","1","2","2","1","2","2","1","2","2","9","2","9","9","9","2","1","2","3","2","2","2","4","6","1","2","1","2","2","2","2","2",55,"Employed",2
"204741","2","July","English","1","36","2","Male","9","3","1","2","1","1","2","2","1","2","2","1","2","2","9","2","9","9","9","2","1","2","3","2","2","2","4","6","1","2","1","2","2","2","2","2",55,"Employed",2
"204745","2","July","English","3","24","2","Male","2","3","1","1","1","1","1","1","1","1","1","1","1","2","1","2","2","1","3","1","2","2","2","1","1","2","3","1","4","1","2","2","1","1","2","3",51,"Employed",7
"204745","2","July","English","3","24","2","Male","2","3","1","1","1","1","1","1","1","1","1","1","1","2","1","2","2","1","3","1","2","2","2","1","1","2","3","1","4","1","2","2","1","1","2","3",51,"Employed",7
"204745","2","July","English","3","24","2","Male","2","3","1","1","1","1","1","1","1","1","1","1","1","2","1","2","2","1","3","1","2","2","2","1","1","2","3","1","4","1","2","2","1","1","2","3",51,"Employed",7
"204745","2","July","English","3","24","2","Male","2","3","1","1","1","1","1","1","1","1","1","1","1","2","1","2","2","1","3","1","2","2","2","1","1","2","3","1","4","1","2","2","1","1","2","3",51,"Employed",7
"204745","2","July","English","3","24","2","Male","2","3","1","1","1","1","1","1","1","1","1","1","1","2","1","2","2","1","3","1","2","2","2","1","1","2","3","1","4","1","2","2","1","1","2","3",51,"Employed",7
"204745","2","July","English","3","24","2","Male","2","3","1","1","1","1","1","1","1","1","1","1","1","2","1","2","2","1","3","1","2","2","2","1","1","2","3","1","4","1","2","2","1","1","2","3",51,"Employed",7
"204745","2","July","English","3","24","2","Male","2","3","1","1","1","1","1","1","1","1","1","1","1","2","1","2","2","1","3","1","2","2","2","1","1","2","3","1","4","1","2","2","1","1","2","3",51,"Employed",7
"204746","2","July","English","2","29","1","Female","2","3","1","1","1","1","1","1","2","1","2","1","1","2","2","3","3","3","2","9","2","2","3","2","2","2","2","1","2","2","1","1","2","3","2","1",44,"Unemployed",5
"204746","2","July","English","2","29","1","Female","2","3","1","1","1","1","1","1","2","1","2","1","1","2","2","3","3","3","2","9","2","2","3","2","2","2","2","1","2","2","1","1","2","3","2","1",44,"Unemployed",5
"204746","2","July","English","2","29","1","Female","2","3","1","1","1","1","1","1","2","1","2","1","1","2","2","3","3","3","2","9","2","2","3","2","2","2","2","1","2","2","1","1","2","3","2","1",44,"Unemployed",5
"204746","2","July","English","2","29","1","Female","2","3","1","1","1","1","1","1","2","1","2","1","1","2","2","3","3","3","2","9","2","2","3","2","2","2","2","1","2","2","1","1","2","3","2","1",44,"Unemployed",5
"204746","2","July","English","2","29","1","Female","2","3","1","1","1","1","1","1","2","1","2","1","1","2","2","3","3","3","2","9","2","2","3","2","2","2","2","1","2","2","1","1","2","3","2","1",44,"Unemployed",5
"204753","2","July","Spanish","4","53","2","Female","2","1","1","1","1","1","9","1","1","1","2","1","1","1","9","3","3","3","9","1","1","2","3","9","1","2","2","1","2","1","1","1","9","3","1","9",42,"Employed",3
