"psraid","sample","int_date","lang","usr","cregion","state","form","sex","q1","q3","eminuse","intmob","intfreq","home4nw","bbhome1","bbhome2","bbhome3a","bbhome3b","bbhome3c","bbhome3d","bbhome3e","device1a","smart1","q4","bbsmart1","bbsmart2","bbsmart3a","bbsmart3b","bbsmart3c","bbsmart3d","bbsmart3e","bbsmart3f","bbsmart4","cable1","cable2","cable3a","cable3b","cable3c","act19","act87a","act87b","act137","q5a","q5b","q5c","q5d","q5e","q5f","date1a","date2a","date3a","date3b","date4a","date4b","date4c","date4d","date4e","date4f","game1","game2a","game2b","game2c","game2d","game2e","game2f","game3a","game3b","game4","emplnw","emptype1","emptype2","emptype3","stud","job1a","job1b","job1c","job1d","job1e","job1f","job2","job3a","job3b","job3c","job3d","job3e","job3f","job3g","job3h","job4","smjob1","smjob2a","smjob2b","smjob2c","smjob2d","smjob2e","smjob3","smjob4a","smjob4b","smjob4c","smjob4d","smjob4e","snsjob1a","snsjob1b","snsjob1c","snsjob2a","snsjob2b","job5a","job5b","job5c","job5d","auto1a","auto1b","auto1c","auto1d","auto1e","auto2","auto3","age","marital","hh1","par","kidage1","kidage2","kidage3","educ2","edinst","disa","party","partyln","ideo","hisp","birth_hisp","race","inc","ql1a","qc1","zipcode","weight","standwt"
101992,1,62315,1,"U",1,36,2,2,2,4,1,1,3,1,2,NA,1,2,2,1,1,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,1,2,NA,NA,NA,2,2,2,2,NA,1,1,2,2,2,2,1,1,1,2,1,1,2,1,3,2,1,2,4,NA,NA,NA,3,3,2,3,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,62,1,3,2,NA,NA,NA,3,NA,2,2,NA,2,2,NA,1,99,NA,NA,11219,6.7741935483871,2.16282181309845
101997,1,62315,1,"S",3,51,1,2,2,2,1,1,2,1,2,NA,2,2,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,2,NA,2,2,2,1,NA,NA,NA,2,2,2,2,1,1,1,1,2,2,1,2,2,1,2,2,2,1,1,2,4,NA,NA,NA,3,2,1,2,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,30,1,2,1,1,1,0,8,NA,2,3,8,3,2,NA,1,7,NA,NA,22406,2.03225806451613,0.648846543929535
102055,1,62415,1,"R",2,39,2,1,1,2,1,1,2,1,2,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,2,2,NA,NA,NA,2,2,2,2,2,1,1,1,1,2,2,1,2,1,2,2,2,2,3,2,2,2,2,1,2,1,NA,3,2,1,1,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,4,2,4,4,4,2,3,48,1,3,1,0,1,1,5,NA,2,1,NA,3,2,NA,1,8,NA,NA,44408,3.93548387096774,1.25649648189529
102061,1,62315,1,"S",1,50,1,1,2,2,1,1,2,1,2,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,1,NA,1,1,1,1,NA,NA,NA,1,1,2,2,1,1,2,1,1,1,1,2,3,3,2,3,1,1,2,2,2,3,2,5,1,1,1,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,2,1,1,2,4,4,4,4,2,2,20,6,4,2,NA,NA,NA,3,2,2,2,NA,3,2,NA,1,5,NA,NA,5468,7.03225806451613,2.24521502502601
102064,1,62315,1,"S",1,34,2,2,2,2,1,1,2,1,2,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,2,2,2,2,2,1,2,1,1,2,2,1,2,2,2,2,1,2,1,2,1,2,NA,1,2,2,1,3,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,1,1,1,4,4,4,3,3,3,2,62,2,4,2,NA,NA,NA,8,NA,2,2,NA,4,2,NA,1,8,NA,NA,8723,2.58064516129032,0.823932119275601
102072,1,62315,1,"R",1,50,1,2,4,4,2,1,5,2,NA,NA,3,2,3,3,3,1,1,NA,1,2,2,2,2,2,2,1,NA,2,1,2,1,2,1,2,NA,1,2,2,2,NA,NA,NA,1,1,1,2,2,2,2,1,2,1,1,1,2,3,3,3,2,2,2,2,4,NA,NA,NA,3,1,4,1,4,1,2,1,1,1,1,1,1,1,2,1,8,1,1,2,2,2,1,2,1,1,8,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,32,6,4,1,1,1,1,5,NA,2,1,NA,2,2,NA,1,98,NA,NA,5156,7,2.23491587353507
102073,1,70215,1,"S",2,19,2,2,1,1,1,2,4,1,2,NA,3,3,2,3,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,2,2,NA,NA,NA,2,2,2,2,NA,2,2,1,1,2,2,1,1,2,8,8,8,3,8,8,1,2,NA,2,6,1,NA,3,2,1,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,4,4,4,4,4,1,3,59,1,2,2,NA,NA,NA,6,NA,2,2,NA,3,2,NA,1,8,NA,NA,51503,1.16129032258065,0.37076945367402
102075,1,62815,1,"S",2,26,1,2,2,3,1,1,3,1,1,8,3,2,3,3,3,1,1,NA,2,1,2,2,2,2,1,2,NA,1,NA,NA,NA,NA,2,2,NA,2,2,2,1,NA,NA,NA,2,2,2,2,2,1,2,2,2,1,1,2,2,8,2,8,2,1,2,2,4,NA,NA,NA,3,2,1,2,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,50,1,3,1,0,2,3,4,NA,2,3,1,1,2,NA,1,99,NA,NA,48446,2.67741935483871,0.854829573748435
102079,1,62315,1,"U",3,13,1,2,2,3,1,1,1,1,2,NA,2,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,2,NA,1,2,2,1,NA,NA,NA,2,1,2,2,2,8,8,8,8,1,2,2,8,3,8,8,2,8,8,NA,1,1,1,NA,3,2,1,2,1,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,4,4,4,4,4,2,2,30,3,1,2,NA,NA,NA,6,NA,2,4,8,3,2,NA,2,5,NA,NA,31705,1.2258064516129,0.39136775665591
102080,1,62515,1,"S",1,9,1,1,1,1,1,1,2,1,2,NA,3,2,2,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,2,2,1,NA,NA,NA,2,2,2,2,1,2,2,1,1,2,1,2,2,1,1,8,2,1,2,2,1,2,2,1,3,2,1,3,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,1,1,1,3,3,4,4,4,1,3,45,1,2,1,0,2,0,6,NA,2,2,NA,3,2,NA,1,6,NA,NA,6013,2.38709677419355,0.762137210329931
102095,1,70215,2,"U",1,9,2,2,2,3,1,1,2,1,2,NA,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,1,2,NA,NA,NA,NA,NA,NA,2,NA,2,2,1,2,1,1,2,1,1,2,1,2,3,1,2,2,1,2,4,NA,NA,NA,3,1,1,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,30,1,2,1,0,0,1,2,NA,2,8,8,2,1,1,1,98,1,NA,6105,6.19354838709677,1.97743708626144
102096,1,62315,1,"R",2,18,2,2,1,2,1,1,4,1,2,NA,2,2,2,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,1,2,NA,NA,NA,2,2,2,2,2,1,1,8,1,2,2,8,2,2,2,2,8,8,8,8,1,1,NA,2,6,2,2,3,3,2,3,3,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,2,1,2,3,3,4,4,4,2,3,63,1,2,2,NA,NA,NA,6,NA,2,3,1,2,2,NA,1,6,NA,NA,47591,1.16129032258065,0.37076945367402
102097,1,63015,1,"S",3,37,2,1,2,2,1,1,1,1,2,NA,1,3,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,2,NA,NA,NA,2,2,1,2,2,1,2,2,2,2,2,2,1,2,3,1,1,3,1,3,1,2,NA,1,3,2,1,3,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,2,1,1,1,2,4,4,4,4,4,4,1,62,1,3,1,0,0,1,8,NA,2,2,NA,5,2,NA,1,9,NA,NA,28117,1.38709677419355,0.442863514110635
102098,1,62315,1,"R",1,36,2,2,2,3,2,1,5,2,NA,NA,3,3,3,3,3,1,1,NA,1,2,2,1,1,2,2,2,2,1,NA,NA,NA,NA,2,NA,2,2,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,8,2,1,1,3,3,1,3,2,3,1,2,2,1,1,2,2,3,1,1,1,1,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,4,4,4,4,4,1,3,62,1,2,2,NA,NA,NA,8,NA,2,2,NA,3,1,3,2,8,NA,NA,13165,1,0.319273696219295
102132,1,62315,2,"U",4,4,2,1,1,4,1,1,2,2,NA,NA,1,3,1,1,1,1,1,NA,1,2,1,1,1,1,1,2,1,1,NA,NA,NA,NA,2,NA,1,2,NA,NA,NA,1,2,2,2,2,2,2,1,1,1,1,1,1,2,3,1,2,2,1,8,1,1,NA,1,3,2,5,3,4,4,4,4,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,39,3,1,2,NA,NA,NA,3,NA,2,2,NA,2,1,3,6,6,NA,NA,85210,2.90322580645161,0.926923634185051
102149,1,62315,1,"S",3,47,2,1,2,2,1,2,1,1,2,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,2,1,NA,NA,NA,2,2,2,2,2,1,1,1,1,2,2,1,2,2,8,2,8,8,8,3,1,2,NA,4,NA,NA,NA,3,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,54,6,1,2,NA,NA,NA,6,NA,2,3,2,3,2,NA,1,3,NA,NA,37072,1.38709677419355,0.442863514110635
102150,1,62315,1,"R",3,12,2,2,3,3,2,2,NA,NA,NA,NA,1,1,1,1,1,1,2,10,1,2,1,1,NA,2,2,2,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,2,2,2,2,2,2,2,2,2,8,3,8,3,8,3,8,1,NA,6,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,62,5,2,2,NA,NA,NA,2,NA,1,4,8,3,2,NA,4,2,NA,NA,32140,3.19354838709677,1.01961599760356
102155,1,62315,1,"S",2,18,1,1,2,2,1,1,2,1,2,NA,3,3,3,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,1,NA,1,2,1,1,NA,NA,NA,2,2,1,2,1,2,2,2,2,2,1,2,3,3,2,3,2,2,2,2,1,1,1,NA,3,2,1,2,1,2,2,1,2,2,2,1,2,2,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,1,2,1,4,4,4,4,4,2,2,30,1,2,2,NA,NA,NA,6,NA,2,3,1,2,2,NA,1,7,NA,NA,47725,1.25806451612903,0.401666908146855
102159,1,62315,1,"S",4,53,2,1,2,2,1,1,1,1,2,NA,1,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,2,2,1,2,2,1,2,1,1,2,2,1,2,1,1,2,3,1,3,1,1,2,1,1,2,2,4,3,2,1,1,2,1,1,1,2,2,1,2,1,1,1,2,5,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1,2,2,2,1,2,1,4,4,4,3,3,2,4,26,6,3,2,NA,NA,NA,4,NA,2,3,2,4,2,NA,1,6,NA,NA,98012,3.32258064516129,1.06081260356734
102161,1,62315,1,"U",4,6,2,2,1,2,1,1,2,1,2,NA,2,1,1,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,8,2,2,1,2,4,NA,NA,NA,3,1,1,1,1,2,1,1,1,2,1,1,2,2,1,2,4,1,1,1,2,2,1,3,2,1,1,1,1,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,35,1,2,1,0,1,0,4,NA,1,5,1,3,2,NA,1,7,NA,NA,92124,4.67741935483871,1.49337696618703
102184,1,70515,1,"S",2,39,2,2,2,3,1,1,3,1,2,NA,2,1,2,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,1,2,NA,NA,NA,2,2,2,2,2,2,2,1,1,2,2,1,2,2,8,8,8,8,8,8,1,1,NA,2,1,1,NA,3,2,1,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,1,1,2,4,4,4,4,4,1,3,61,1,3,2,NA,NA,NA,5,NA,2,2,NA,4,2,NA,1,6,NA,NA,44138,3.09677419354839,0.988718543130721
102218,1,70215,1,"S",2,29,2,2,1,2,1,2,3,1,1,1,3,3,3,3,3,1,2,2,2,2,1,2,NA,1,1,2,1,1,NA,NA,NA,NA,1,NA,2,2,NA,NA,NA,2,2,2,2,NA,1,1,2,2,1,1,2,1,2,8,1,8,8,8,3,2,1,NA,1,4,2,1,3,1,1,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,4,4,4,4,4,2,2,57,6,3,2,NA,NA,NA,8,NA,2,3,1,2,2,NA,1,98,NA,NA,63084,1.48387096774194,0.47376096858347
102224,1,62315,1,"S",1,36,2,1,3,3,1,1,2,1,2,NA,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,1,1,1,1,2,1,1,1,8,2,1,1,2,1,2,2,3,2,3,3,1,8,2,1,2,2,2,3,3,1,1,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,2,4,4,4,1,1,2,4,60,4,1,1,0,1,0,7,NA,2,4,2,5,2,NA,1,7,NA,NA,10805,1.48387096774194,0.47376096858347
102229,1,62815,1,"U",2,29,2,1,1,1,1,1,1,1,2,NA,3,3,3,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,1,1,NA,1,2,NA,NA,NA,2,1,1,2,2,2,2,1,8,8,8,8,2,1,2,1,3,8,3,2,8,2,2,1,3,1,NA,3,1,1,4,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,1,1,1,4,4,4,4,2,1,2,37,1,2,1,2,1,0,3,NA,2,3,1,3,2,NA,1,6,NA,NA,63139,6.41935483870968,2.04953114669806
102239,1,62315,1,"S",4,49,2,2,1,2,1,1,2,1,8,NA,1,8,1,1,1,1,1,NA,2,1,2,1,1,2,1,2,8,1,NA,NA,NA,NA,2,NA,1,2,NA,NA,NA,2,2,2,2,2,2,1,2,1,2,1,1,1,1,3,1,8,3,8,3,1,1,2,4,NA,NA,NA,3,2,1,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,73,1,2,2,NA,NA,NA,3,NA,2,1,NA,2,2,NA,1,5,NA,NA,84305,1.90322580645161,0.607649937965755
102242,1,62315,1,"U",4,4,2,1,1,2,1,1,1,1,2,NA,2,2,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,1,1,1,2,2,2,2,8,8,1,8,8,1,1,2,2,3,2,3,8,1,2,2,1,4,1,NA,2,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,NA,1,1,1,2,2,1,2,2,1,1,1,1,1,2,1,2,2,1,1,1,1,4,4,4,4,4,1,2,35,1,2,1,4,1,1,6,8,2,2,NA,5,1,1,6,6,NA,NA,85201,2.09677419354839,0.669444846911425
102261,1,62815,1,"S",3,22,2,1,2,2,1,1,5,2,NA,NA,3,1,1,1,1,1,1,NA,1,2,2,2,1,1,8,1,4,1,NA,NA,NA,NA,1,NA,2,1,NA,NA,NA,1,2,2,1,2,1,2,1,2,2,2,1,2,1,2,3,2,2,2,2,2,2,2,1,3,1,NA,3,3,2,2,2,8,2,1,1,1,1,2,2,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,3,3,3,1,3,2,3,45,3,4,1,0,0,1,6,NA,2,3,8,3,2,NA,1,5,NA,NA,70452,2,0.63854739243859
102269,1,62315,1,"S",2,17,1,2,2,3,1,1,1,1,2,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,1,1,1,NA,NA,NA,1,2,1,1,1,1,2,2,1,1,1,1,2,3,2,8,3,1,8,2,1,6,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,1,1,1,1,2,1,4,1,1,2,8,1,1,1,1,2,2,1,1,1,2,4,4,4,4,4,2,2,43,1,3,2,NA,NA,NA,8,NA,2,2,NA,3,2,NA,2,7,NA,NA,61080,2.64516129032258,0.844530422257491
102275,1,62315,1,"S",4,6,1,2,1,1,1,1,2,1,2,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,2,2,1,NA,NA,NA,2,2,1,1,1,1,2,2,2,2,2,3,2,8,3,8,2,1,2,NA,1,3,2,2,3,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,1,1,1,2,4,4,4,4,3,2,2,55,1,3,1,0,0,1,8,NA,2,3,1,3,2,NA,1,9,NA,NA,94002,2.12903225806452,0.679743998402371
102281,1,62315,1,"S",4,6,2,1,3,3,1,1,2,1,2,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,1,2,NA,NA,NA,1,1,1,1,1,2,2,1,1,2,1,1,8,1,3,3,3,2,3,2,2,2,2,1,3,1,NA,3,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,1,1,2,4,4,4,4,4,1,3,38,6,1,2,NA,NA,NA,3,NA,2,2,NA,4,2,NA,1,3,NA,NA,93657,2.67741935483871,0.854829573748435
102302,1,62315,1,"S",4,6,1,1,2,3,1,1,2,1,2,NA,2,2,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,2,NA,2,2,1,1,NA,NA,NA,2,2,2,2,2,1,1,1,1,1,2,8,1,8,8,8,3,1,8,NA,1,3,2,5,3,2,1,1,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,3,4,2,2,4,2,58,1,2,1,0,0,2,6,NA,2,3,1,2,2,NA,1,9,NA,NA,94066,1.45161290322581,0.463461817092525
102306,1,62415,1,"U",4,6,1,2,3,3,1,1,2,1,2,NA,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,2,NA,1,2,1,1,NA,NA,NA,1,2,1,1,1,8,2,2,8,2,2,2,2,2,2,2,2,2,1,NA,1,5,2,1,2,2,1,1,1,4,1,1,1,2,1,1,1,2,2,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,4,3,4,4,1,2,3,44,4,1,1,0,1,2,7,3,2,2,NA,5,2,NA,1,6,NA,NA,92115,2.38709677419355,0.762137210329931
102321,1,62415,1,"R",2,39,1,2,1,4,2,2,NA,NA,NA,NA,1,1,1,1,1,2,NA,NA,2,1,1,1,NA,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,2,1,1,1,2,3,8,1,8,8,1,1,1,NA,6,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,63,6,1,2,NA,NA,NA,3,NA,1,2,NA,3,2,NA,1,1,2,NA,45656,4.45161290322581,1.42128290575041
102322,1,62615,1,"S",1,42,2,1,4,3,2,1,5,1,1,1,3,3,3,3,3,2,NA,NA,1,2,2,2,NA,2,2,1,NA,2,1,1,2,2,2,NA,2,2,NA,NA,NA,NA,NA,NA,2,NA,2,2,1,2,2,1,2,1,2,1,2,2,2,1,2,2,2,NA,1,2,1,NA,3,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,3,4,3,4,4,1,4,33,6,2,1,0,0,3,2,NA,2,3,2,4,2,NA,1,4,1,NA,18056,5.83870967741936,1.86414641986105
102328,1,62415,1,"S",1,42,1,2,1,3,1,1,2,1,2,NA,2,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,1,NA,2,2,1,1,NA,NA,NA,2,2,1,2,1,2,2,1,1,1,2,8,1,8,3,8,3,1,2,NA,2,3,1,NA,1,2,1,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,2,1,1,4,4,4,4,4,1,4,22,6,3,2,NA,NA,NA,3,2,2,1,NA,3,2,NA,1,1,NA,NA,18336,5.51612903225806,1.7611549049516
102337,1,62715,1,"R",3,37,1,2,2,4,1,1,1,1,2,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,1,2,1,NA,NA,NA,2,2,1,1,1,1,2,2,1,1,2,2,3,8,2,8,3,2,1,NA,2,5,2,1,3,1,2,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,2,1,1,1,2,3,3,3,3,3,3,2,57,1,2,2,NA,NA,NA,8,NA,2,3,2,3,2,NA,1,8,NA,NA,28127,1.54838709677419,0.49435927156536
102377,1,62415,1,"S",3,47,1,2,2,4,1,1,3,1,2,NA,1,1,1,1,1,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,2,NA,2,2,2,2,NA,NA,NA,2,NA,2,2,2,2,1,1,1,1,2,3,3,3,8,1,3,2,1,NA,4,NA,NA,NA,3,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,49,3,1,1,0,1,0,3,NA,1,1,NA,5,2,NA,2,9,NA,NA,37086,2.48387096774194,0.793034664802766
102385,1,62415,1,"R",2,55,2,2,2,2,1,1,1,1,2,NA,2,2,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,2,2,2,1,NA,1,1,1,1,2,1,1,1,1,8,2,8,2,8,2,1,1,1,4,NA,NA,NA,2,1,1,1,1,2,1,1,1,2,2,1,1,2,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,22,4,3,1,1,0,0,4,8,2,3,8,8,2,NA,1,1,NA,NA,54980,7,2.23491587353507
102404,1,62415,1,"S",1,25,2,2,2,2,1,1,2,1,2,NA,2,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,2,NA,NA,NA,1,2,1,2,2,1,1,2,2,1,1,2,1,2,2,2,2,8,2,2,1,2,NA,5,3,1,NA,3,3,1,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,1,2,1,1,4,4,4,2,4,2,2,51,1,5,1,0,1,0,5,NA,2,3,2,4,2,NA,1,7,NA,NA,2646,6.29032258064516,2.00833454073428
